Chip_000	39DF	ITuttiError; TPPadError; PORCycleError; 
Chip_084	1F0E	POError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; IDispariError; COMError; 
Chip_084	1F0F	MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; IDispariError; COMError; 
Chip_085	1E6F	Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; IDispariError; IDisError; COMError; 
Chip_085	1FCF	MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; COMError; 
Chip_085	37FF	SCurveError; 
Chip_086	1FFD	POR AvvioError; COMError; 
Chip_086	37FF	SCurveError; 
Chip_086	3FEF	Out5Error; 
Chip_087	37FF	SCurveError; 
Chip_087	37FF	SCurveError; 
Chip_087	1D0F	MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; IDispariError; TPPadError; COMError; 
Chip_088	1FEF	Out2Error; Out3Error; Out6Error; Out7Error; COMError; 
Chip_088	1FFD	POR AvvioError; COMError; 
Chip_088	3FEF	Out1Error; Out2Error; 
Chip_089	1E4F	Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IDispariError; IDisError; COMError; 
Chip_089	3FEF	Out2Error; Out4Error; Out5Error; Out7Error; 
Chip_089	1E0D	POR AvvioError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; ITuttiError; IPariError; IDispariError; IDisError; COMError; 
Chip_090	3FEF	Out1Error; 
Chip_090	1FEF	MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; COMError; 
Chip_090	37FD	POR AvvioError; SCurveError; 
Chip_091	1D0F	MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; IDispariError; TPPadError; COMError; 
Chip_091	1B8F	Out4Error; ITuttiError; IPariError; PORCycleError; COMError; 
Chip_091	190E	POError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; IDispariError; TPPadError; PORCycleError; COMError; 
Chip_092	1D0D	POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; IDispariError; TPPadError; COMError; 
Chip_092	1C0F	Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; IDispariError; IDisError; TPPadError; COMError; 
Chip_092	1BFD	POR AvvioError; PORCycleError; COMError; 
Chip_093	37FF	SCurveError; 
Chip_093	37FF	SCurveError; 
Chip_093	37FF	SCurveError; 
Chip_094	1B0F	Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; IDispariError; PORCycleError; COMError; 
Chip_094	1D0F	MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; IDispariError; TPPadError; COMError; 
Chip_094	1D0F	MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; IDispariError; TPPadError; COMError; 
Chip_095	1D0F	MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; IDispariError; TPPadError; COMError; 
Chip_095	1D0F	MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; IDispariError; TPPadError; COMError; 
Chip_095	Tutto ok
Chip_096	Tutto ok
Chip_097	3F0C	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; IDispariError; 
Chip_097	3FCC	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; 
Chip_097	3FEC	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; 
Chip_098	1FCC	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; COMError; 
Chip_098	3FEC	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; 
Chip_098	37FF	SCurveError; 
Chip_099	Tutto ok
Chip_100	1B0D	POR AvvioError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; IDispariError; PORCycleError; COMError; 
Chip_100	1D0D	POR AvvioError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; IDispariError; TPPadError; COMError; 
Chip_100	1C0E	POError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; IDispariError; IDisError; TPPadError; COMError; 
Chip_101	1C0F	MISOError; Out0Error; Out1Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; IDispariError; IDisError; TPPadError; COMError; 
Chip_101	1C0F	MISOError; Out0Error; Out1Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; IDispariError; IDisError; TPPadError; COMError; 
Chip_101	Tutto ok
Chip_102	Tutto ok
Chip_103	Tutto ok
Chip_104	37FD	POR AvvioError; SCurveError; 
Chip_104	3FEC	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; 
Chip_104	37FF	SCurveError; 
Chip_105	3FEC	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; 
Chip_105	37FD	POR AvvioError; SCurveError; 
Chip_105	3F4C	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IDispariError; 
Chip_106	3F4C	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IDispariError; 
Chip_106	3F8C	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; 
Chip_106	3FEC	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; 
Chip_107	3FCC	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; 
Chip_107	3FCC	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; 
Chip_107	3FCC	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; 
Chip_108	3FEC	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; 
Chip_108	1FEC	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; COMError; 
Chip_108	Tutto ok
Chip_109	3FED	POR AvvioError; Out5Error; Out6Error; 
Chip_109	3FEF	Out6Error; 
Chip_109	Tutto ok
Chip_110	3F4C	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IDispariError; 
Chip_110	1FEC	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; COMError; 
Chip_110	3FCC	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; 
Chip_111	1F0C	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; IDispariError; COMError; 
Chip_111	3F8C	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; 
Chip_111	3F0C	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; IDispariError; 
Chip_112	3F0C	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; IDispariError; 
Chip_112	3F4C	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IDispariError; 
Chip_112	Tutto ok
Chip_113	3F0C	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; IDispariError; 
Chip_113	1F0C	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; IDispariError; COMError; 
Chip_113	Tutto ok
Chip_114	3FED	POR AvvioError; Out6Error; 
Chip_114	37FD	POR AvvioError; SCurveError; 
Chip_114	3FED	POR AvvioError; Out7Error; 
Chip_115	3F8C	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; 
Chip_115	1FEC	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; COMError; 
Chip_115	3FEC	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; 
Chip_116	37FD	POR AvvioError; SCurveError; 
Chip_116	1FCC	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; COMError; 
Chip_116	3FEC	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; 
Chip_117	1FCC	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; COMError; 
Chip_117	3FCC	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; 
Chip_117	Tutto ok
Chip_118	3F4C	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IDispariError; 
Chip_118	3FEC	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; 
Chip_118	3F8C	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; 
Chip_119	3FCC	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; 
Chip_119	3F0C	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; IDispariError; 
Chip_119	Tutto ok
Chip_120	3F0C	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; IDispariError; 
Chip_120	37FF	SCurveError; 
Chip_120	1F0C	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; IDispariError; COMError; 
Chip_121	3FEC	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; 
Chip_121	3FEC	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; 
Chip_121	3F8C	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; 
Chip_122	3FEC	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; 
Chip_122	3FEC	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; 
Chip_122	3FEC	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; 
Chip_123	37FD	POR AvvioError; SCurveError; 
Chip_123	3FCC	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; 
Chip_123	Tutto ok
Chip_124	37FF	SCurveError; 
Chip_124	3FED	POR AvvioError; Out2Error; 
Chip_124	3FEC	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; 
Chip_125	3FEF	Out1Error; 
Chip_125	3F4C	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IDispariError; 
Chip_125	3FEC	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; 
Chip_126	3FED	POR AvvioError; Out2Error; 
Chip_126	37FD	POR AvvioError; SCurveError; 
Chip_126	37FF	SCurveError; 
Chip_127	1D7F	IDispariError; TPPadError; COMError; 
Chip_127	1D0C	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; IDispariError; TPPadError; COMError; 
Chip_127	1D0C	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; IDispariError; TPPadError; COMError; 
Chip_128	Tutto ok
Chip_129	37FD	POR AvvioError; SCurveError; 
Chip_129	Tutto ok
Chip_130	3F0C	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; IDispariError; 
Chip_130	Tutto ok
Chip_131	3FED	POR AvvioError; Out1Error; 
Chip_131	3FCC	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; 
Chip_131	Tutto ok
Chip_132	3FED	POR AvvioError; Out1Error; Out2Error; Out3Error; Out5Error; Out6Error; 
Chip_132	37FD	POR AvvioError; SCurveError; 
Chip_132	Tutto ok
Chip_133	Tutto ok
Chip_134	3FEF	Out0Error; 
Chip_134	37FD	POR AvvioError; SCurveError; 
Chip_134	Tutto ok
Chip_135	3FED	POR AvvioError; Out5Error; 
Chip_135	37FD	POR AvvioError; SCurveError; 
Chip_135	37FD	POR AvvioError; SCurveError; 
Chip_136	Tutto ok
Chip_137	37FF	SCurveError; 
Chip_137	1F8C	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; COMError; 
Chip_137	37FF	SCurveError; 
Chip_138	37FF	SCurveError; 
Chip_138	37FF	SCurveError; 
Chip_138	37FF	SCurveError; 
Chip_139	37FF	SCurveError; 
Chip_139	1F0C	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; IDispariError; COMError; 
Chip_139	Tutto ok
Chip_140	3FEF	Out2Error; Out6Error; 
Chip_140	1F8C	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; COMError; 
Chip_140	3FEC	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; 
Chip_141	Tutto ok
Chip_142	3FEF	Out6Error; 
Chip_142	37FF	SCurveError; 
Chip_142	37FD	POR AvvioError; SCurveError; 
Chip_143	37FF	SCurveError; 
Chip_143	37FF	SCurveError; 
Chip_143	37FF	SCurveError; 
Chip_144	3FED	POR AvvioError; Out7Error; 
Chip_144	37FF	SCurveError; 
Chip_144	1F8C	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; COMError; 
Chip_145	Tutto ok
Chip_146	37FD	POR AvvioError; SCurveError; 
Chip_146	3FEF	Out6Error; 
Chip_146	37FF	SCurveError; 
Chip_147	3F5F	ITuttiError; IDispariError; 
Chip_147	37FF	SCurveError; 
Chip_147	37FF	SCurveError; 
Chip_148	3F8F	Out1Error; ITuttiError; IPariError; 
Chip_148	3FEF	Out2Error; Out6Error; 
Chip_148	3FEF	Out6Error; 
Chip_149	3F0E	POError; PCError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; IDispariError; 
Chip_149	3F0E	POError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; IDispariError; 
Chip_149	3F0C	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; IDispariError; 
Chip_150	3FEF	Out5Error; 
Chip_150	37FF	SCurveError; 
Chip_150	3FEF	Out5Error; 
Chip_151	180C	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; IDispariError; IDisError; TPPadError; PORCycleError; COMError; 
Chip_151	180C	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; IDispariError; IDisError; TPPadError; PORCycleError; COMError; 
Chip_151	180C	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; IDispariError; IDisError; TPPadError; PORCycleError; COMError; 
Chip_152	3FCD	POR AvvioError; Out5Error; ITuttiError; 
Chip_152	3FDD	POR AvvioError; ITuttiError; 
Chip_152	37FD	POR AvvioError; SCurveError; 
Chip_153	37FF	SCurveError; 
Chip_153	3FEC	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; 
Chip_153	3FEC	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; 
Chip_154	1D4C	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IDispariError; TPPadError; COMError; 
Chip_154	3F0C	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; IDispariError; 
Chip_154	Tutto ok
Chip_155	Tutto ok
Chip_156	3F0C	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; IDispariError; 
Chip_156	3F8C	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; 
Chip_156	3FCC	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; 
Chip_157	Tutto ok
Chip_158	Tutto ok
Chip_159	3FEC	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; 
Chip_159	37FF	SCurveError; 
Chip_159	3F0E	POError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; IDispariError; 
Chip_160	37FF	SCurveError; 
Chip_160	37FF	SCurveError; 
Chip_160	3FEF	Out5Error; 
Chip_161	3FEF	Out5Error; 
Chip_161	3FEF	Out5Error; 
Chip_161	37FF	SCurveError; 
Chip_162	3FEF	Out5Error; 
Chip_162	37FF	SCurveError; 
Chip_162	3FCC	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; 
Chip_163	37FF	SCurveError; 
Chip_163	3F4C	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IDispariError; 
Chip_163	Tutto ok
Chip_164	3F4C	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IDispariError; 
Chip_164	3FDD	POR AvvioError; ITuttiError; 
Chip_164	37FF	SCurveError; 
Chip_165	1F0C	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; IDispariError; COMError; 
Chip_165	37FF	SCurveError; 
Chip_165	3FCC	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; 
Chip_166	3FEF	Out7Error; 
Chip_166	3F4F	Out5Error; ITuttiError; IDispariError; 
Chip_166	3FEF	Out5Error; 
Chip_167	3FEF	Out5Error; 
Chip_167	3FEF	Out5Error; 
Chip_167	37FF	SCurveError; 
Chip_168	3E0C	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; IDispariError; IDisError; 
Chip_168	3F8C	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; 
Chip_168	37FF	SCurveError; 
Chip_169	2FFD	POR AvvioError; OSError; 
Chip_169	1FFF	COMError; 
Chip_169	3FEC	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; 
Chip_170	3FEF	Out5Error; 
Chip_170	3FEF	Out5Error; Out7Error; 
Chip_170	37FF	SCurveError; 
Chip_171	3FBF	IPariError; 
Chip_171	37FF	SCurveError; 
Chip_171	3FEF	Out5Error; 
Chip_172	3FCF	Out5Error; ITuttiError; 
Chip_172	3FEF	Out5Error; 
Chip_172	3FED	POR AvvioError; Out5Error; 
Chip_173	3FEF	Out5Error; 
Chip_173	3FEF	Out5Error; 
Chip_173	1F8C	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; COMError; 
Chip_174	1D4F	Out7Error; ITuttiError; IDispariError; TPPadError; COMError; 
Chip_174	3FCC	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; 
Chip_174	3FEF	Out5Error; 
Chip_175	37FF	SCurveError; 
Chip_175	3FED	POR AvvioError; Out2Error; 
Chip_175	Tutto ok
Chip_176	Tutto ok
Chip_177	Tutto ok
Chip_178	37FF	SCurveError; 
Chip_178	3FEC	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; 
Chip_178	Tutto ok
Chip_179	3F1F	ITuttiError; IPariError; IDispariError; 
Chip_179	37FD	POR AvvioError; SCurveError; 
Chip_179	3FEC	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; 
Chip_180	Tutto ok
Chip_181	1FEC	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; COMError; 
Chip_181	3FEC	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; 
Chip_181	3F0C	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; IDispariError; 
Chip_182	3F1F	ITuttiError; IPariError; IDispariError; 
Chip_182	3F4C	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IDispariError; 
Chip_182	3F8C	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IPariError; 
Chip_183	3FCC	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; 
Chip_183	37FF	SCurveError; 
Chip_183	37FD	POR AvvioError; SCurveError; 
Chip_184	37FF	SCurveError; 
Chip_184	37FF	SCurveError; 
Chip_184	37FF	SCurveError; 
Chip_185	Tutto ok
Chip_186	3F9F	ITuttiError; IPariError; 
Chip_186	Tutto ok
Chip_187	1DFF	TPPadError; COMError; 
Chip_187	37FF	SCurveError; 
Chip_187	3F8F	Out2Error; ITuttiError; IPariError; 
Chip_188	37FF	SCurveError; 
Chip_188	37FF	SCurveError; 
Chip_188	37FF	SCurveError; 
Chip_189	3FEF	Out5Error; 
Chip_189	37FF	SCurveError; 
Chip_189	3FCC	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; 
Chip_190	37FF	SCurveError; 
Chip_190	3FEF	Out1Error; 
Chip_190	Tutto ok
Chip_191	Tutto ok
Chip_192	Tutto ok
Chip_193	Tutto ok
Chip_194	3FEF	Out5Error; 
Chip_194	37FF	SCurveError; 
Chip_194	3FCC	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; 
Chip_195	37FF	SCurveError; 
Chip_195	3F4C	POError; POR AvvioError; MISOError; Out0Error; Out1Error; Out2Error; Out3Error; Out4Error; Out5Error; Out6Error; Out7Error; ITuttiError; IDispariError; 
Chip_195	37FF	SCurveError; 
Chip_196	37FF	SCurveError; 
