N,M,Chip#,Offset,Ch,TRANS,WIDTH
1,1,31,1,31,081,2,0,081,,1001.000320	154.843165	-1.303596,1001.000320	154.843165	-1.303596
1,1,31,1,31,081,0,0,081,,1001.007144	182.740644	-1.557776,1001.007144	182.740644	-1.557776
1,1,31,1,31,081,6,0,081,,1001.000831	172.563737	-1.477979,1001.000831	172.563737	-1.477979
1,1,31,1,31,081,4,0,081,,1000.788280	161.897305	-1.244345,1000.788280	161.897305	-1.244345
1,1,31,1,31,088,2,0,088,,during,search
1,1,31,1,31,088,0,0,088,,1001.357669	156.154720	-1.562827,1001.357669	156.154720	-1.562827
1,1,31,1,31,088,1,0,088,,1000.999999	179.946495	-1.398357,1000.999999	179.946495	-1.398357
1,1,31,1,31,249,6,0,249,,1000.999876	122.843551	-1.534995,1000.999876	122.843551	-1.534995
1,1,31,1,31,249,4,0,249,,1001.000020	180.466208	-1.316993,1001.000020	180.466208	-1.316993
1,1,31,1,31,249,2,0,249,,1001.000001	194.212991	-1.300537,1001.000001	194.212991	-1.300537
1,1,31,1,31,249,0,0,249,,1001.000357	202.266682	-1.548776,1001.000357	202.266682	-1.548776
1,1,31,1,31,249,7,0,249,,1000.683726	175.912977	-1.588355,1000.683726	175.912977	-1.588355
1,1,31,1,31,249,5,0,249,,1000.999998	201.943971	-1.459450,1000.999998	201.943971	-1.459450
1,1,31,1,31,249,3,0,249,,1000.999731	174.535543	-1.332717,1000.999731	174.535543	-1.332717
1,1,31,1,31,249,1,0,249,,1001.000072	157.543021	-1.347177,1001.000072	157.543021	-1.347177
1,1,31,1,31,044,1,0,044,,1001.004195	188.963840	-1.410819,1001.004195	188.963840	-1.410819
1,1,31,1,31,044,3,0,044,,1001.000590	161.047722	-1.250905,1001.000590	161.047722	-1.250905
1,1,31,1,31,044,5,0,044,,1000.999975	215.942411	-1.331535,1000.999975	215.942411	-1.331535
1,1,31,1,31,044,7,0,044,,1000.315396	200.724654	-1.649767,1000.315396	200.724654	-1.649767
1,1,31,1,31,044,0,0,044,,1001.043775	166.903315	-1.650569,1001.043775	166.903315	-1.650569
1,1,31,1,31,044,2,0,044,,1001.000067	123.616168	-1.315229,1001.000067	123.616168	-1.315229
1,1,31,1,31,044,4,0,044,,1001.000161	197.915164	-1.239376,1001.000161	197.915164	-1.239376
1,1,31,1,31,044,6,0,044,,1001.088335	178.372826	-1.470787,1001.088335	178.372826	-1.470787
1,1,31,1,31,010,0,0,010,,1000.539586	226.863931	-1.528538,1000.539586	226.863931	-1.528538
1,1,31,1,31,010,2,0,010,,1000.736898	178.962906	-1.154851,1000.736898	178.962906	-1.154851
1,1,31,1,31,010,4,0,010,,1000.994562	150.374630	-1.373546,1000.994562	150.374630	-1.373546
1,1,31,1,31,010,6,0,010,,1001.490001	162.028707	-1.461436,1001.490001	162.028707	-1.461436
1,1,31,1,31,010,1,0,010,,1000.697710	149.492535	-1.340830,1000.697710	149.492535	-1.340830
1,1,31,1,31,010,3,0,010,,1000.999968	215.745261	-1.384643,1000.999968	215.745261	-1.384643
1,1,31,1,31,010,5,0,010,,1001.000017	146.459484	-1.310953,1001.000017	146.459484	-1.310953
1,1,31,1,31,010,7,0,010,,1001.370859	184.040730	-1.660676,1001.370859	184.040730	-1.660676
1,1,31,1,31,017,2,0,017,,1000.999689	190.715499	-1.486335,1000.999689	190.715499	-1.486335
1,1,31,1,31,017,0,0,017,,1000.786382	189.492312	-1.481779,1000.786382	189.492312	-1.481779
1,1,31,1,31,017,6,0,017,,1001.000245	160.330525	-1.499578,1001.000245	160.330525	-1.499578
1,1,31,1,31,017,4,0,017,,1001.000252	253.611972	-1.385616,1001.000252	253.611972	-1.385616
1,1,31,1,31,017,3,0,017,,1000.402827	183.956513	-1.345804,1000.402827	183.956513	-1.345804
1,1,31,1,31,017,1,0,017,,1000.988327	159.237094	-1.281182,1000.988327	159.237094	-1.281182
1,1,31,1,31,017,7,0,017,,1001.006678	160.518718	-1.657851,1001.006678	160.518718	-1.657851
1,1,31,1,31,017,5,0,017,,1001.047142	208.265227	-1.464788,1001.047142	208.265227	-1.464788
1,1,31,1,31,225,5,0,225,,1001.113713	161.629327	-1.352405,1001.113713	161.629327	-1.352405
1,1,31,1,31,225,7,0,225,,1000.939610	226.460948	-1.612289,1000.939610	226.460948	-1.612289
1,1,31,1,31,225,1,0,225,,1001.008747	180.143047	-1.871012,1001.008747	180.143047	-1.871012
1,1,31,1,31,225,3,0,225,,1000.992673	165.255309	-1.268615,1000.992673	165.255309	-1.268615
1,1,31,1,31,225,4,0,225,,1001.029539	136.492165	-1.302764,1001.029539	136.492165	-1.302764
1,1,31,1,31,225,6,0,225,,1001.009025	195.258344	-1.327269,1001.009025	195.258344	-1.327269
1,1,31,1,31,225,0,0,225,,1000.997937	198.924455	-1.564708,1000.997937	198.924455	-1.564708
1,1,31,1,31,225,2,0,225,,1000.489427	220.806957	-1.324186,1000.489427	220.806957	-1.324186
1,1,31,1,31,028,2,0,028,,1001.190998	167.507007	-1.481729,1001.190998	167.507007	-1.481729
1,1,31,1,31,028,0,0,028,,1000.980599	246.175746	-1.591259,1000.980599	246.175746	-1.591259
1,1,31,1,31,028,6,0,028,,1001.044213	201.310167	-1.520668,1001.044213	201.310167	-1.520668
1,1,31,1,31,028,4,0,028,,1001.609568	164.915037	-1.376356,1001.609568	164.915037	-1.376356
1,1,31,1,31,028,3,0,028,,1000.999992	187.575060	-1.204520,1000.999992	187.575060	-1.204520
1,1,31,1,31,028,1,0,028,,1000.958596	195.780794	-1.418042,1000.958596	195.780794	-1.418042
1,1,31,1,31,028,7,0,028,,1001.028313	244.638397	-1.741737,1001.028313	244.638397	-1.741737
1,1,31,1,31,028,5,0,028,,1001.168757	205.911368	-1.228834,1001.168757	205.911368	-1.228834
1,1,31,1,31,213,0,0,213,,1000.483082	205.567927	-1.462907,1000.483082	205.567927	-1.462907
1,1,31,1,31,213,2,0,213,,1001.032431	170.273286	-1.424985,1001.032431	170.273286	-1.424985
1,1,31,1,31,213,4,0,213,,1001.001687	219.613485	-1.504548,1001.001687	219.613485	-1.504548
1,1,31,1,31,213,6,0,213,,1000.761469	217.644832	-1.366052,1000.761469	217.644832	-1.366052
1,1,31,1,31,213,1,0,213,,1001.000108	141.897293	-1.227811,1001.000108	141.897293	-1.227811
1,1,31,1,31,213,3,0,213,,1001.000001	197.108400	-1.323349,1001.000001	197.108400	-1.323349
1,1,31,1,31,213,5,0,213,,1000.994678	193.267357	-1.260160,1000.994678	193.267357	-1.260160
1,1,31,1,31,213,7,0,213,,1001.106018	169.397302	-2.045120,1001.106018	169.397302	-2.045120
1,1,31,1,31,214,2,0,214,,1001.000000	175.209295	-1.244410,1001.000000	175.209295	-1.244410
1,1,31,1,31,214,0,0,214,,1000.991675	159.730860	-1.464868,1000.991675	159.730860	-1.464868
1,1,31,1,31,214,6,0,214,,1001.021699	198.115509	-1.469803,1001.021699	198.115509	-1.469803
1,1,31,1,31,214,4,0,214,,1001.000568	236.631932	-1.424803,1001.000568	236.631932	-1.424803
1,1,31,1,31,214,3,0,214,,1000.999996	165.629563	-1.214112,1000.999996	165.629563	-1.214112
1,1,31,1,31,214,1,0,214,,1001.000772	172.810613	-1.367383,1001.000772	172.810613	-1.367383
1,1,31,1,31,214,7,0,214,,1001.006074	202.170732	-1.818109,1001.006074	202.170732	-1.818109
1,1,31,1,31,214,5,0,214,,1000.995105	187.295593	-1.284568,1000.995105	187.295593	-1.284568
1,1,31,1,31,026,5,0,026,,1001.136438	218.103164	-1.402301,1001.136438	218.103164	-1.402301
1,1,31,1,31,026,7,0,026,,1000.684306	186.964168	-1.563781,1000.684306	186.964168	-1.563781
1,1,31,1,31,026,1,0,026,,1001.013367	178.277681	-1.347664,1001.013367	178.277681	-1.347664
1,1,31,1,31,026,3,0,026,,1001.000062	204.547240	-1.338651,1001.000062	204.547240	-1.338651
1,1,31,1,31,026,4,0,026,,1001.001780	204.864381	-1.396622,1001.001780	204.864381	-1.396622
1,1,31,1,31,026,6,0,026,,1001.101600	208.686141	-1.308818,1001.101600	208.686141	-1.308818
1,1,31,1,31,026,0,0,026,,1000.593556	164.632830	-1.622572,1000.593556	164.632830	-1.622572
1,1,31,1,31,026,2,0,026,,1001.073979	217.390050	-1.442475,1001.073979	217.390050	-1.442475
1,1,31,1,31,019,5,0,019,,1000.999253	168.639291	-1.479912,1000.999253	168.639291	-1.479912
1,1,31,1,31,019,7,0,019,,1001.002734	191.437640	-1.620019,1001.002734	191.437640	-1.620019
1,1,31,1,31,019,1,0,019,,1001.007827	181.986230	-1.466950,1001.007827	181.986230	-1.466950
1,1,31,1,31,019,3,0,019,,1001.020119	152.305977	-1.366455,1001.020119	152.305977	-1.366455
1,1,31,1,31,019,4,0,019,,1001.007476	229.135687	-1.372337,1001.007476	229.135687	-1.372337
1,1,31,1,31,019,6,0,019,,1001.141479	198.325181	-1.513230,1001.141479	198.325181	-1.513230
1,1,31,1,31,019,0,0,019,,1001.099803	159.188410	-1.612017,1001.099803	159.188410	-1.612017
1,1,31,1,31,019,2,0,019,,1001.000089	166.445436	-1.396359,1001.000089	166.445436	-1.396359
1,1,31,1,31,248,6,0,248,,1000.681418	127.403150	-1.323551,1000.681418	127.403150	-1.323551
1,1,31,1,31,248,4,0,248,,1001.000001	191.028190	-1.336435,1001.000001	191.028190	-1.336435
1,1,31,1,31,248,2,0,248,,1001.000069	157.558237	-1.339426,1001.000069	157.558237	-1.339426
1,1,31,1,31,248,0,0,248,,1001.000297	199.684744	-1.364894,1001.000297	199.684744	-1.364894
1,1,31,1,31,248,7,0,248,,1000.790880	136.378369	-1.750069,1000.790880	136.378369	-1.750069
1,1,31,1,31,248,5,0,248,,1001.001008	124.291312	-1.175160,1001.001008	124.291312	-1.175160
1,1,31,1,31,248,3,0,248,,1001.000000	136.983991	-0.128480,1001.000000	136.983991	-0.128480
1,1,31,1,31,248,1,0,248,,1001.000001	185.005014	-1.361520,1001.000001	185.005014	-1.361520
1,1,31,1,31,045,1,0,045,,1000.999935	171.811350	-1.470257,1000.999935	171.811350	-1.470257
1,1,31,1,31,045,3,0,045,,1000.999968	162.734623	-1.376252,1000.999968	162.734623	-1.376252
1,1,31,1,31,045,5,0,045,,1000.333347	219.480665	-1.311915,1000.333347	219.480665	-1.311915
1,1,31,1,31,045,7,0,045,,997.085763	217.416002	-1.472024,997.085763	217.416002	-1.472024
1,1,31,1,31,045,0,0,045,,1001.077674	198.220167	-1.541647,1001.077674	198.220167	-1.541647
1,1,31,1,31,045,2,0,045,,1000.999964	140.549880	-1.246489,1000.999964	140.549880	-1.246489
1,1,31,1,31,045,4,0,045,,1001.007467	180.852771	-1.507772,1001.007467	180.852771	-1.507772
1,1,31,1,31,045,6,0,045,,1001.000002	188.383213	-1.255184,1001.000002	188.383213	-1.255184
1,1,31,1,31,089,6,0,089,,1001.001270	194.536817	-1.518416,1001.001270	194.536817	-1.518416
1,1,31,1,31,089,4,0,089,,1000.145954	200.936388	-1.238539,1000.145954	200.936388	-1.238539
1,1,31,1,31,089,2,0,089,,1000.990718	162.416932	-1.458206,1000.990718	162.416932	-1.458206
1,1,31,1,31,089,0,0,089,,1001.145274	205.663202	-1.568084,1001.145274	205.663202	-1.568084
1,1,31,1,31,089,7,0,089,,1001.001687	201.617707	-1.670389,1001.001687	201.617707	-1.670389
1,1,31,1,31,089,5,0,089,,1001.065158	195.763495	-1.224936,1001.065158	195.763495	-1.224936
1,1,31,1,31,089,3,0,089,,1001.000015	238.269728	-1.377333,1001.000015	238.269728	-1.377333
1,1,31,1,31,089,1,0,089,,1001.038118	245.237226	-1.459087,1001.038118	245.237226	-1.459087
1,1,31,1,31,042,3,0,042,,1001.044842	242.539287	-1.612156,1001.044842	242.539287	-1.612156
1,1,31,1,31,042,1,0,042,,1000.683421	200.911319	-1.073518,1000.683421	200.911319	-1.073518
1,1,31,1,31,042,7,0,042,,1000.868155	152.881351	-1.670076,1000.868155	152.881351	-1.670076
1,1,31,1,31,042,5,0,042,,1000.983114	187.431831	-1.525999,1000.983114	187.431831	-1.525999
1,1,31,1,31,042,2,0,042,,1001.000016	157.487173	-1.298417,1001.000016	157.487173	-1.298417
1,1,31,1,31,042,0,0,042,,1000.860089	209.179741	-1.727385,1000.860089	209.179741	-1.727385
1,1,31,1,31,042,6,0,042,,1001.027623	174.416239	-1.404806,1001.027623	174.416239	-1.404806
1,1,31,1,31,042,4,0,042,,1001.000002	182.183573	-1.321947,1001.000002	182.183573	-1.321947
1,1,31,1,31,074,6,0,074,,1001.067424	149.265336	-1.501479,1001.067424	149.265336	-1.501479
1,1,31,1,31,074,4,0,074,,1001.019783	192.442630	-1.295808,1001.019783	192.442630	-1.295808
1,1,31,1,31,074,2,0,074,,1001.000039	265.297728	-1.411439,1001.000039	265.297728	-1.411439
1,1,31,1,31,074,0,0,074,,1001.000267	204.462573	-1.450082,1001.000267	204.462573	-1.450082
1,1,31,1,31,074,7,0,074,,1001.339231	180.832509	-1.977866,1001.339231	180.832509	-1.977866
1,1,31,1,31,074,5,0,074,,1001.000085	157.678250	-1.302901,1001.000085	157.678250	-1.302901
1,1,31,1,31,074,3,0,074,,1001.000103	199.610708	-1.338908,1001.000103	199.610708	-1.338908
1,1,31,1,31,074,1,0,074,,1000.955198	150.120912	-1.490941,1000.955198	150.120912	-1.490941
1,1,31,1,31,241,3,0,241,,1001.000000	171.885277	-1.156790,1001.000000	171.885277	-1.156790
1,1,31,1,31,241,1,0,241,,1001.000000	177.157806	-1.192154,1001.000000	177.157806	-1.192154
1,1,31,1,31,241,7,0,241,,1000.991795	176.947728	-1.702784,1000.991795	176.947728	-1.702784
1,1,31,1,31,241,5,0,241,,1001.700542	184.021275	-1.324701,1001.700542	184.021275	-1.324701
1,1,31,1,31,241,2,0,241,,1001.000511	133.176031	-1.189236,1001.000511	133.176031	-1.189236
1,1,31,1,31,241,0,0,241,,1000.999937	147.978009	-1.404888,1000.999937	147.978009	-1.404888
1,1,31,1,31,241,6,0,241,,1001.000504	180.567665	-1.444529,1001.000504	180.567665	-1.444529
1,1,31,1,31,241,4,0,241,,1000.999999	201.858527	-1.303684,1000.999999	201.858527	-1.303684
1,1,31,1,31,073,0,0,073,,1001.092028	186.734284	-1.597341,1001.092028	186.734284	-1.597341
1,1,31,1,31,073,2,0,073,,during,search
1,1,31,1,31,073,1,0,073,,1000.995790	171.519609	-1.496833,1000.995790	171.519609	-1.496833
1,1,31,1,31,027,5,0,027,,1001.000007	199.265521	-1.346554,1001.000007	199.265521	-1.346554
1,1,31,1,31,027,7,0,027,,1001.002371	185.111938	-1.726871,1001.002371	185.111938	-1.726871
1,1,31,1,31,027,1,0,027,,1001.000155	213.736487	-1.309367,1001.000155	213.736487	-1.309367
1,1,31,1,31,027,3,0,027,,1000.657744	215.016573	-1.279561,1000.657744	215.016573	-1.279561
1,1,31,1,31,027,4,0,027,,1001.000036	204.412502	-1.364579,1001.000036	204.412502	-1.364579
1,1,31,1,31,027,6,0,027,,1000.999181	187.517910	-1.381983,1000.999181	187.517910	-1.381983
1,1,31,1,31,027,0,0,027,,1001.493922	209.057316	-1.657379,1001.493922	209.057316	-1.657379
1,1,31,1,31,027,2,0,027,,1001.189784	192.709731	-1.360451,1001.189784	192.709731	-1.360451
1,1,31,1,31,215,2,0,215,,1000.999217	176.480305	-1.346298,1000.999217	176.480305	-1.346298
1,1,31,1,31,215,0,0,215,,1001.205499	192.634973	-1.606942,1001.205499	192.634973	-1.606942
1,1,31,1,31,215,6,0,215,,1001.094096	137.226156	-1.555507,1001.094096	137.226156	-1.555507
1,1,31,1,31,215,4,0,215,,1001.062901	167.587725	-1.317960,1001.062901	167.587725	-1.317960
1,1,31,1,31,215,3,0,215,,1001.091468	186.859695	-1.201217,1001.091468	186.859695	-1.201217
1,1,31,1,31,215,1,0,215,,1001.000029	210.268363	-1.409197,1001.000029	210.268363	-1.409197
1,1,31,1,31,215,7,0,215,,1000.999905	179.880116	-1.555325,1000.999905	179.880116	-1.555325
1,1,31,1,31,215,5,0,215,,1001.000053	199.419271	-1.380100,1001.000053	199.419271	-1.380100
1,1,31,1,31,018,5,0,018,,1000.995506	201.337897	-1.322643,1000.995506	201.337897	-1.322643
1,1,31,1,31,018,7,0,018,,999.571049	200.454717	-1.822887,999.571049	200.454717	-1.822887
1,1,31,1,31,018,1,0,018,,1001.007752	189.127735	-1.378882,1001.007752	189.127735	-1.378882
1,1,31,1,31,018,3,0,018,,1001.000016	194.336269	-1.353936,1001.000016	194.336269	-1.353936
1,1,31,1,31,018,4,0,018,,1001.088131	217.523333	-1.386260,1001.088131	217.523333	-1.386260
1,1,31,1,31,018,6,0,018,,1001.001759	216.426951	-1.590735,1001.001759	216.426951	-1.590735
1,1,31,1,31,018,0,0,018,,1001.770205	195.719733	-1.542042,1001.770205	195.719733	-1.542042
1,1,31,1,31,018,2,0,018,,1001.000002	197.219073	-1.306099,1001.000002	197.219073	-1.306099
1,1,31,1,31,212,0,0,212,,1001.001491	146.408023	-1.586646,1001.001491	146.408023	-1.586646
1,1,31,1,31,212,2,0,212,,1001.061342	211.650596	-1.281351,1001.061342	211.650596	-1.281351
1,1,31,1,31,212,4,0,212,,1001.005841	181.110801	-1.365962,1001.005841	181.110801	-1.365962
1,1,31,1,31,212,6,0,212,,1001.007529	217.065255	-1.406631,1001.007529	217.065255	-1.406631
1,1,31,1,31,212,1,0,212,,1000.886129	181.429400	-1.600122,1000.886129	181.429400	-1.600122
1,1,31,1,31,212,3,0,212,,1000.978525	145.274183	-1.371665,1000.978525	145.274183	-1.371665
1,1,31,1,31,212,5,0,212,,1001.000000	143.127616	-1.211691,1001.000000	143.127616	-1.211691
1,1,31,1,31,212,7,0,212,,1001.001423	166.374500	-1.598400,1001.001423	166.374500	-1.598400
1,1,31,1,31,020,7,0,020,,999.565483	260.614420	-1.708255,999.565483	260.614420	-1.708255
1,1,31,1,31,020,5,0,020,,1001.000002	202.029446	-1.387581,1001.000002	202.029446	-1.387581
1,1,31,1,31,020,3,0,020,,1001.000026	194.486489	-1.321413,1001.000026	194.486489	-1.321413
1,1,31,1,31,020,1,0,020,,1001.005727	235.470076	-1.547356,1001.005727	235.470076	-1.547356
1,1,31,1,31,020,6,0,020,,1001.016921	217.131825	-1.439711,1001.016921	217.131825	-1.439711
1,1,31,1,31,020,4,0,020,,1000.999971	244.066713	-1.457755,1000.999971	244.066713	-1.457755
1,1,31,1,31,020,2,0,020,,1001.164249	248.234077	-1.623737,1001.164249	248.234077	-1.623737
1,1,31,1,31,020,0,0,020,,1000.799961	198.170672	-1.686434,1000.799961	198.170672	-1.686434
1,1,31,1,31,224,5,0,224,,1000.469046	192.763089	-1.334841,1000.469046	192.763089	-1.334841
1,1,31,1,31,224,7,0,224,,1001.002101	202.075448	-1.775645,1001.002101	202.075448	-1.775645
1,1,31,1,31,224,1,0,224,,1001.006803	204.914308	-1.470864,1001.006803	204.914308	-1.470864
1,1,31,1,31,224,3,0,224,,1001.000009	188.445810	-1.290170,1001.000009	188.445810	-1.290170
1,1,31,1,31,224,4,0,224,,1001.000003	175.071582	-1.377995,1001.000003	175.071582	-1.377995
1,1,31,1,31,224,6,0,224,,1000.979656	159.104276	-1.469265,1000.979656	159.104276	-1.469265
1,1,31,1,31,224,0,0,224,,1001.050121	178.170801	-1.521773,1001.050121	178.170801	-1.521773
1,1,31,1,31,224,2,0,224,,1001.000146	182.708935	-1.317151,1001.000146	182.708935	-1.317151
1,1,31,1,31,016,2,0,016,,during,search
1,1,31,1,31,016,0,0,016,,1001.255114	205.422596	-1.569711,1001.255114	205.422596	-1.569711
1,1,31,1,31,016,1,0,016,,1001.001632	219.893469	-1.378015,1001.001632	219.893469	-1.378015
1,1,31,1,31,029,2,0,029,,1001.023354	189.407165	-1.327209,1001.023354	189.407165	-1.327209
1,1,31,1,31,029,0,0,029,,1001.000568	148.726941	-1.384615,1001.000568	148.726941	-1.384615
1,1,31,1,31,029,6,0,029,,1001.001122	148.645206	-1.462578,1001.001122	148.645206	-1.462578
1,1,31,1,31,029,4,0,029,,1001.000000	201.965992	-1.400798,1001.000000	201.965992	-1.400798
1,1,31,1,31,029,3,0,029,,1001.000296	194.884427	-1.282518,1001.000296	194.884427	-1.282518
1,1,31,1,31,029,1,0,029,,1001.000005	199.142165	-1.400867,1001.000005	199.142165	-1.400867
1,1,31,1,31,029,7,0,029,,1000.420087	220.814013	-1.659559,1000.420087	220.814013	-1.659559
1,1,31,1,31,029,5,0,029,,1001.000004	163.293207	-1.307728,1001.000004	163.293207	-1.307728
1,1,31,1,31,011,0,0,011,,1001.089972	147.233627	-1.550678,1001.089972	147.233627	-1.550678
1,1,31,1,31,011,2,0,011,,1001.000565	154.951674	-1.289258,1001.000565	154.951674	-1.289258
1,1,31,1,31,011,4,0,011,,1001.000000	160.081832	-1.241320,1001.000000	160.081832	-1.241320
1,1,31,1,31,011,6,0,011,,1000.962355	198.302934	-1.456009,1000.962355	198.302934	-1.456009
1,1,31,1,31,011,1,0,011,,1001.000026	175.449358	-1.335514,1001.000026	175.449358	-1.335514
1,1,31,1,31,011,3,0,011,,1000.970526	158.986229	-1.291682,1000.970526	158.986229	-1.291682
1,1,31,1,31,011,5,0,011,,1001.032904	192.012749	-1.562542,1001.032904	192.012749	-1.562542
1,1,31,1,31,011,7,0,011,,1001.070866	166.605462	-1.870765,1001.070866	166.605462	-1.870765
1,1,31,1,31,223,7,0,223,,1000.999917	182.086922	-1.556836,1000.999917	182.086922	-1.556836
1,1,31,1,31,223,5,0,223,,1001.004812	162.442243	-1.546761,1001.004812	162.442243	-1.546761
1,1,31,1,31,223,3,0,223,,1000.765594	190.028003	-1.450997,1000.765594	190.028003	-1.450997
1,1,31,1,31,223,1,0,223,,1000.999997	177.059993	-1.347939,1000.999997	177.059993	-1.347939
1,1,31,1,31,223,6,0,223,,1001.014596	129.873845	-1.555515,1001.014596	129.873845	-1.555515
1,1,31,1,31,223,4,0,223,,1001.161886	178.607304	-1.403122,1001.161886	178.607304	-1.403122
1,1,31,1,31,223,2,0,223,,1001.000078	191.432336	-1.394570,1001.000078	191.432336	-1.394570
1,1,31,1,31,223,0,0,223,,1000.688227	140.064867	-1.504102,1000.688227	140.064867	-1.504102
1,1,31,1,31,055,3,0,055,,1001.040717	181.895292	-1.377462,1001.040717	181.895292	-1.377462
1,1,31,1,31,055,1,0,055,,1001.278378	178.623731	-1.458090,1001.278378	178.623731	-1.458090
1,1,31,1,31,055,7,0,055,,1001.408748	189.720626	-1.825836,1001.408748	189.720626	-1.825836
1,1,31,1,31,055,5,0,055,,1001.000426	182.752112	-1.357236,1001.000426	182.752112	-1.357236
1,1,31,1,31,055,2,0,055,,1000.979686	209.135528	-1.199312,1000.979686	209.135528	-1.199312
1,1,31,1,31,055,0,0,055,,1001.061892	167.182890	-1.537480,1001.061892	167.182890	-1.537480
1,1,31,1,31,055,6,0,055,,1000.868836	227.122573	-1.343688,1000.868836	227.122573	-1.343688
1,1,31,1,31,055,4,0,055,,1001.138036	192.643819	-1.364376,1001.138036	192.643819	-1.364376
1,1,31,1,31,258,4,0,258,,1001.000076	163.529593	-1.355113,1001.000076	163.529593	-1.355113
1,1,31,1,31,258,6,0,258,,1001.072525	158.303569	-1.488053,1001.072525	158.303569	-1.488053
1,1,31,1,31,258,0,0,258,,1000.384688	149.912708	-1.368288,1000.384688	149.912708	-1.368288
1,1,31,1,31,258,2,0,258,,1000.957540	176.647930	-1.502422,1000.957540	176.647930	-1.502422
1,1,31,1,31,258,5,0,258,,1001.000206	188.571150	-1.391179,1001.000206	188.571150	-1.391179
1,1,31,1,31,258,7,0,258,,1001.000007	157.123554	-1.397681,1001.000007	157.123554	-1.397681
1,1,31,1,31,258,1,0,258,,1000.999988	153.689011	-1.301546,1000.999988	153.689011	-1.301546
1,1,31,1,31,258,3,0,258,,1000.982947	190.479241	-1.577427,1000.982947	190.479241	-1.577427
1,1,31,1,31,052,1,0,052,,1001.027201	167.415865	-1.335414,1001.027201	167.415865	-1.335414
1,1,31,1,31,052,0,0,052,,1000.997172	174.454971	-1.405897,1000.997172	174.454971	-1.405897
1,1,31,1,31,052,2,0,052,,during,search
1,1,31,1,31,099,4,0,099,,1001.000000	179.943311	-1.329367,1001.000000	179.943311	-1.329367
1,1,31,1,31,099,6,0,099,,1000.684462	147.410157	-1.335652,1000.684462	147.410157	-1.335652
1,1,31,1,31,099,0,0,099,,1001.122542	170.684684	-1.639479,1001.122542	170.684684	-1.639479
1,1,31,1,31,099,2,0,099,,1001.315172	136.988527	-1.247675,1001.315172	136.988527	-1.247675
1,1,31,1,31,099,5,0,099,,1001.000001	163.075661	-1.315214,1001.000001	163.075661	-1.315214
1,1,31,1,31,099,7,0,099,,1001.000041	207.054383	-1.514607,1001.000041	207.054383	-1.514607
1,1,31,1,31,099,1,0,099,,1001.000003	182.352560	-1.278982,1001.000003	182.352560	-1.278982
1,1,31,1,31,099,3,0,099,,1001.000001	146.471671	-1.197638,1001.000001	146.471671	-1.197638
1,1,31,1,31,256,3,0,256,,1001.003657	218.119739	-1.369008,1001.003657	218.119739	-1.369008
1,1,31,1,31,256,1,0,256,,1001.069737	208.519721	-1.365023,1001.069737	208.519721	-1.365023
1,1,31,1,31,256,7,0,256,,1000.942864	184.232180	-1.515212,1000.942864	184.232180	-1.515212
1,1,31,1,31,256,5,0,256,,1000.999996	196.830388	-1.353402,1000.999996	196.830388	-1.353402
1,1,31,1,31,256,2,0,256,,1001.001537	186.015626	-1.320103,1001.001537	186.015626	-1.320103
1,1,31,1,31,256,0,0,256,,1000.998643	187.868622	-1.480572,1000.998643	187.868622	-1.480572
1,1,31,1,31,256,6,0,256,,1001.006903	171.995435	-1.460082,1001.006903	171.995435	-1.460082
1,1,31,1,31,256,4,0,256,,1000.995107	246.402748	-1.394206,1000.995107	246.402748	-1.394206
1,1,31,1,31,064,4,0,064,,1001.001674	216.653004	-1.486470,1001.001674	216.653004	-1.486470
1,1,31,1,31,064,6,0,064,,1000.992597	196.386207	-1.408479,1000.992597	196.386207	-1.408479
1,1,31,1,31,064,0,0,064,,1001.026742	168.451499	-1.493650,1001.026742	168.451499	-1.493650
1,1,31,1,31,064,2,0,064,,1001.002431	147.061885	-1.328445,1001.002431	147.061885	-1.328445
1,1,31,1,31,064,5,0,064,,1000.999308	218.652993	-1.486441,1000.999308	218.652993	-1.486441
1,1,31,1,31,064,7,0,064,,999.921777	195.271918	-1.715417,999.921777	195.271918	-1.715417
1,1,31,1,31,064,1,0,064,,1001.000002	199.172598	-1.329935,1001.000002	199.172598	-1.329935
1,1,31,1,31,064,3,0,064,,1001.051873	183.574968	-1.307383,1001.051873	183.574968	-1.307383
1,1,31,1,31,090,1,0,090,,1001.001588	232.869740	-1.615949,1001.001588	232.869740	-1.615949
1,1,31,1,31,090,3,0,090,,1001.000404	166.991604	-1.254429,1001.000404	166.991604	-1.254429
1,1,31,1,31,090,5,0,090,,1000.992115	190.465175	-1.493981,1000.992115	190.465175	-1.493981
1,1,31,1,31,090,7,0,090,,1001.188835	192.408390	-1.852374,1001.188835	192.408390	-1.852374
1,1,31,1,31,090,0,0,090,,1000.830208	168.050037	-1.569116,1000.830208	168.050037	-1.569116
1,1,31,1,31,090,2,0,090,,1000.999904	209.900109	-1.358882,1000.999904	209.900109	-1.358882
1,1,31,1,31,090,4,0,090,,1001.185118	248.936255	-1.396338,1001.185118	248.936255	-1.396338
1,1,31,1,31,090,6,0,090,,1001.708900	189.724715	-1.525438,1001.708900	189.724715	-1.525438
1,1,31,1,31,097,3,0,097,,1001.000000	157.100786	-1.248855,1001.000000	157.100786	-1.248855
1,1,31,1,31,097,1,0,097,,1001.176364	192.728453	-1.341273,1001.176364	192.728453	-1.341273
